Annotation Cluster 1	Enrichment Score: 10.096337286188458
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0044237~cellular metabolic process	58	100.0	3.2794802292599276E-9	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	3536	4970	1.4055429864253393	1.1248610924941005E-6	2.9601623929842447E-8	4.4718029612589305E-6
GOTERM_BP_ALL	GO:0008152~metabolic process	58	100.0	4.1034925982754415E-8	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	3695	4970	1.345060893098782	1.4074880859027417E-5	2.75979960218109E-7	5.595400683899854E-5
GOTERM_CC_ALL	GO:0044424~intracellular part	58	100.0	1.7029873352864856E-4	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	4826	5615	1.1634894322420224	0.01604956823417658	5.217914781763255E-4	0.1870339997847137
GOTERM_CC_ALL	GO:0005622~intracellular	58	100.0	2.5469143009184894E-4	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	4860	5615	1.155349794238683	0.02390832492392958	7.559256316195251E-4	0.27960208358486227
GOTERM_MF_ALL	GO:0005488~binding	57	98.27586206896551	0.0028828892562762043	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YOL148C, YDL147W, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YDR378C, YCL010C	58	4300	4955	1.1324578989574978	0.22659133639757567	0.021184692177484754	3.0853830630750645
GOTERM_BP_ALL	GO:0009987~cellular process	58	100.0	0.01698634610959313	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	4629	4970	1.0736660185785267	0.9971950462718926	0.0638940452550818	20.832996232347355
GOTERM_CC_ALL	GO:0044464~cell part	58	100.0	0.8846530068778005	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	5603	5615	1.0021417097983223	1.0	0.9940807741668131	99.99999999510753
GOTERM_CC_ALL	GO:0005623~cell	58	100.0	0.8937435461561064	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	5604	5615	1.0019628836545325	1.0	0.9944538191214398	99.9999999980155

Annotation Cluster 5	Enrichment Score: 7.339666014474769
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0044428~nuclear part	44	75.86206896551724	1.7810271482694042E-19	YBL084C, YOL148C, YNL172W, YMR061W, YPR107C, YJR093C, YLR127C, YGR156W, YNL317W, YAL043C, YDR448W, YKL059C, YDR176W, YKR002W, YGR252W, YJR022W, YER146W, YPL047W, YBR081C, YPL254W, YHR166C, YDR118W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YHR099W, YDR392W, YLR438C-A, YDR195W, YLR102C, YER133W, YGL066W, YDR378C, YJL124C, YFR036W, YCL010C, YLR277C	58	1124	5615	3.789728801079887	1.691975790855934E-17	3.3839515817118678E-18	1.9577135929129833E-16
GOTERM_CC_ALL	GO:0005634~nucleus	51	87.93103448275862	4.088897761086791E-15	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YLR102C, YER133W, YJL124C, YLR277C, YFR036W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YDR394W, YGL066W, YGL048C, YDR378C, YCL010C	58	2107	5615	2.3432973831072124	3.902433931557425E-13	2.786659791809143E-14	4.518607710224387E-12
GOTERM_CC_ALL	GO:0044422~organelle part	45	77.58620689655173	1.7709123345946705E-7	YBL084C, YOL148C, YNL172W, YMR061W, YPR107C, YJR093C, YLR127C, YGR156W, YNL317W, YAL043C, YCR077C, YDR448W, YKL059C, YDR176W, YKR002W, YGR252W, YJR022W, YER146W, YPL047W, YBR081C, YPL254W, YHR166C, YDR118W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YHR099W, YDR392W, YLR438C-A, YDR195W, YLR102C, YER133W, YGL066W, YDR378C, YJL124C, YFR036W, YCL010C, YLR277C	58	2433	5615	1.7905735788086228	1.6823527150822137E-5	6.230986454580645E-7	1.946593618851189E-4
GOTERM_CC_ALL	GO:0044446~intracellular organelle part	45	77.58620689655173	1.7709123345946705E-7	YBL084C, YOL148C, YNL172W, YMR061W, YPR107C, YJR093C, YLR127C, YGR156W, YNL317W, YAL043C, YCR077C, YDR448W, YKL059C, YDR176W, YKR002W, YGR252W, YJR022W, YER146W, YPL047W, YBR081C, YPL254W, YHR166C, YDR118W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YHR099W, YDR392W, YLR438C-A, YDR195W, YLR102C, YER133W, YGL066W, YDR378C, YJL124C, YFR036W, YCL010C, YLR277C	58	2433	5615	1.7905735788086228	1.6823527150822137E-5	6.230986454580645E-7	1.946593618851189E-4
GOTERM_CC_ALL	GO:0043231~intracellular membrane-bounded organelle	51	87.93103448275862	4.871084275268225E-4	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YLR102C, YER133W, YJL124C, YLR277C, YFR036W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YDR394W, YGL066W, YGL048C, YDR378C, YCL010C	58	3815	5615	1.2941880959913228	0.045231689575761624	0.0014016402628546087	0.5341307929718098
GOTERM_CC_ALL	GO:0043227~membrane-bounded organelle	51	87.93103448275862	4.871084275268225E-4	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YLR102C, YER133W, YJL124C, YLR277C, YFR036W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YDR394W, YGL066W, YGL048C, YDR378C, YCL010C	58	3815	5615	1.2941880959913228	0.045231689575761624	0.0014016402628546087	0.5341307929718098
GOTERM_CC_ALL	GO:0043229~intracellular organelle	52	89.65517241379311	0.0018809395584642482	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YLR102C, YER133W, YJL124C, YLR277C, YFR036W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YDR394W, YGL066W, YGL048C, YDR378C, YCL010C	58	4090	5615	1.2308405699350813	0.16377496452428675	0.0050971799488361835	2.0482178155652564
GOTERM_CC_ALL	GO:0043226~organelle	52	89.65517241379311	0.0018809395584642482	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YLR102C, YER133W, YJL124C, YLR277C, YFR036W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YDR394W, YGL066W, YGL048C, YDR378C, YCL010C	58	4090	5615	1.2308405699350813	0.16377496452428675	0.0050971799488361835	2.0482178155652564

Annotation Cluster 6	Enrichment Score: 4.526379027471328
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0000124~SAGA complex	12	20.689655172413794	2.739224299357898E-17	YDR448W, YOL148C, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YLR055C, YBR081C, YPL254W, YGL066W, YCL010C	58	22	5615	52.80564263322884	2.602263084390003E-15	3.252828855487504E-16	3.010968502137247E-14
GOTERM_CC_ALL	GO:0070461~SAGA-type complex	12	20.689655172413794	5.206999453729799E-17	YDR448W, YOL148C, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YLR055C, YBR081C, YPL254W, YGL066W, YCL010C	58	23	5615	50.50974512743628	4.946649481043309E-15	4.946649481043309E-16	5.723558800752966E-14
GOTERM_CC_ALL	GO:0000123~histone acetyltransferase complex	12	20.689655172413794	5.640065677173312E-13	YDR448W, YOL148C, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YLR055C, YBR081C, YPL254W, YGL066W, YCL010C	58	47	5615	24.71753484959648	5.3579363168410055E-11	2.976618951322507E-12	6.199485369506874E-10
GOTERM_CC_ALL	GO:0046695~SLIK (SAGA-like) complex	9	15.517241379310345	2.742767809727275E-12	YDR448W, YOL148C, YDR176W, YHR099W, YDR392W, YGR252W, YBR081C, YPL254W, YGL066W	58	18	5615	48.40517241379311	2.605665683219627E-10	1.302835617167375E-11	3.014910543441829E-9
GOTERM_BP_ALL	GO:0051276~chromosome organization	24	41.37931034482759	7.552443671657178E-12	YGL240W, YOL148C, YBL084C, YNL172W, YOR249C, YDL008W, YLR127C, YLR055C, YDR448W, YDR176W, YHR099W, YGR252W, YDR392W, YPL047W, YLR102C, YER133W, YBR081C, YPL254W, YGL066W, YHR166C, YDR118W, YFR036W, YKL022C, YCL010C	58	387	4970	5.314087142475274	2.590474279529076E-9	1.2952372507868404E-10	1.0298240038508766E-8
GOTERM_BP_ALL	GO:0043687~post-translational protein modification	25	43.103448275862064	1.1488379698710499E-11	YOL148C, YBL084C, YNL172W, YLR127C, YDR448W, YKL059C, YDR176W, YGR252W, YPL047W, YBR081C, YPL254W, YDR118W, YHR166C, YKL022C, YGL240W, YOR249C, YDL008W, YLR055C, YHR099W, YDR392W, YLR102C, YER133W, YGL066W, YCL010C, YFR036W	58	436	4970	4.91339765896868	3.940509474276155E-9	1.791140569196159E-10	1.5665202468539974E-8
GOTERM_BP_ALL	GO:0006473~protein amino acid acetylation	12	20.689655172413794	1.6505025151187617E-11	YDR448W, YOL148C, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YLR055C, YBR081C, YPL254W, YGL066W, YCL010C	58	56	4970	18.36206896551724	5.6612217136375875E-9	2.4614010829537847E-10	2.2505763919156152E-8
GOTERM_BP_ALL	GO:0016573~histone acetylation	11	18.96551724137931	1.9175445572751824E-11	YDR448W, YOL148C, YDR176W, YHR099W, YDR392W, YGR252W, YLR055C, YBR081C, YPL254W, YGL066W, YCL010C	58	42	4970	22.442528735632184	6.5771755819454825E-9	2.630869966324667E-10	2.6147062293091494E-8
GOTERM_BP_ALL	GO:0043543~protein amino acid acylation	12	20.689655172413794	2.1265936984745523E-10	YDR448W, YOL148C, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YLR055C, YBR081C, YPL254W, YGL066W, YCL010C	58	70	4970	14.689655172413792	7.29421490985871E-8	2.3529725945437008E-9	2.8997603207514544E-7
GOTERM_BP_ALL	GO:0016569~covalent chromatin modification	13	22.413793103448278	5.930645334828572E-10	YOL148C, YLR055C, YDR448W, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YER133W, YBR081C, YPL254W, YGL066W, YCL010C	58	98	4970	11.366995073891625	2.0342109818827225E-7	6.164276311615424E-9	8.086853298117092E-7
GOTERM_BP_ALL	GO:0016570~histone modification	13	22.413793103448278	5.930645334828572E-10	YOL148C, YLR055C, YDR448W, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YER133W, YBR081C, YPL254W, YGL066W, YCL010C	58	98	4970	11.366995073891625	2.0342109818827225E-7	6.164276311615424E-9	8.086853298117092E-7
GOTERM_BP_ALL	GO:0006464~protein modification process	27	46.55172413793103	7.342536441973681E-10	YOL148C, YBL084C, YNL172W, YLR127C, YDR448W, YKL059C, YDR176W, YGR252W, YJR022W, YPL047W, YBR081C, YPL254W, YDR118W, YHR166C, YKL022C, YGL240W, YOR249C, YDL008W, YLR055C, YBL026W, YHR099W, YDR392W, YLR102C, YER133W, YGL066W, YCL010C, YFR036W	58	629	4970	3.678252288799956	2.518489730096718E-7	7.195685824967768E-9	1.001206739736915E-6
GOTERM_BP_ALL	GO:0044267~cellular protein metabolic process	41	70.6896551724138	3.2136504884807205E-9	YBL084C, YDL147W, YOL148C, YNL172W, YLR127C, YGR156W, YAL043C, YDL097C, YDR448W, YKL059C, YLR421C, YDR176W, YGR252W, YJR022W, YPL047W, YHR027C, YBR081C, YIL075C, YPL254W, YFR004W, YHR166C, YDR118W, YKL022C, YGL240W, YOR249C, YER021W, YDL008W, YLR055C, YBL026W, YHR099W, YDR392W, YKL145W, YOR261C, YHR200W, YLR102C, YER133W, YDR394W, YGL066W, YGL048C, YFR036W, YCL010C	58	1591	4970	2.2082186436637117	1.1022815009642528E-6	2.9791407896162525E-8	4.3820393980098515E-6
GOTERM_BP_ALL	GO:0043412~biopolymer modification	27	46.55172413793103	1.733313941671287E-8	YOL148C, YBL084C, YNL172W, YLR127C, YDR448W, YKL059C, YDR176W, YGR252W, YJR022W, YPL047W, YBR081C, YPL254W, YDR118W, YHR166C, YKL022C, YGL240W, YOR249C, YDL008W, YLR055C, YBL026W, YHR099W, YDR392W, YLR102C, YER133W, YGL066W, YCL010C, YFR036W	58	727	4970	3.182421856472039	5.945249181737999E-6	1.3826201028521723E-7	2.363495777979452E-5
GOTERM_BP_ALL	GO:0019538~protein metabolic process	41	70.6896551724138	2.702025426046031E-8	YBL084C, YDL147W, YOL148C, YNL172W, YLR127C, YGR156W, YAL043C, YDL097C, YDR448W, YKL059C, YLR421C, YDR176W, YGR252W, YJR022W, YPL047W, YHR027C, YBR081C, YIL075C, YPL254W, YFR004W, YHR166C, YDR118W, YKL022C, YGL240W, YOR249C, YER021W, YDL008W, YLR055C, YBL026W, YHR099W, YDR392W, YKL145W, YOR261C, YHR200W, YLR102C, YER133W, YDR394W, YGL066W, YGL048C, YFR036W, YCL010C	58	1699	4970	2.067849241947596	9.26790438782188E-6	1.9308221754776866E-7	3.684401976844498E-5
GOTERM_MF_ALL	GO:0003712~transcription cofactor activity	8	13.793103448275861	2.1119972976069184E-7	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C, YBR081C, YPL254W	58	39	4955	17.524314765694076	1.8796601280235414E-5	3.132791415838554E-6	2.2926346836538158E-4
GOTERM_MF_ALL	GO:0008134~transcription factor binding	8	13.793103448275861	5.03309777411967E-7	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C, YBR081C, YPL254W	58	44	4955	15.532915360501569	4.479357820008634E-5	6.39920544820427E-6	5.463566607577519E-4
GOTERM_BP_ALL	GO:0006325~chromatin organization	14	24.137931034482758	8.03650660756375E-7	YOL148C, YOR249C, YLR055C, YDR448W, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YER133W, YBR081C, YPL254W, YGL066W, YCL010C	58	221	4970	5.428303947573725	2.756142988161736E-4	4.8359933489949825E-6	0.0010958289018536682
GOTERM_BP_ALL	GO:0016568~chromatin modification	13	22.413793103448278	9.072542880284955E-7	YOL148C, YLR055C, YDR448W, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YER133W, YBR081C, YPL254W, YGL066W, YCL010C	58	187	4970	5.957034851558178	3.111399478814558E-4	5.365302192195109E-6	0.001237098241690937
GOTERM_BP_ALL	GO:0006996~organelle organization	25	43.103448275862064	0.0015701533160104668	YOL148C, YBL084C, YNL172W, YLR127C, YDR448W, YDR176W, YGR252W, YPL047W, YBR081C, YPL254W, YFR004W, YDR118W, YHR166C, YKL022C, YGL240W, YOR249C, YDL008W, YLR055C, YHR099W, YDR392W, YLR102C, YER133W, YGL066W, YCL010C, YFR036W	58	1180	4970	1.8154587960257158	0.41666044986611217	0.00617608865138819	2.1199049408223036
GOTERM_MF_ALL	GO:0003702~RNA polymerase II transcription factor activity	7	12.068965517241379	0.006852915791517942	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C, YBR081C	58	149	4955	4.01353853274705	0.45773958998454267	0.04277319873401497	7.192853922783515
GOTERM_BP_ALL	GO:0019222~regulation of metabolic process	19	32.758620689655174	0.04195506960347019	YOL148C, YER021W, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YGR252W, YDR392W, YPL047W, YHR027C, YER133W, YBR081C, YIL075C, YPL254W, YGL066W, YHR166C, YKL022C, YCL010C	58	1050	4970	1.5505747126436782	0.9999995875646842	0.14621619561079569	44.257905830709674
GOTERM_BP_ALL	GO:0045941~positive regulation of transcription	6	10.344827586206897	0.04608522638420254	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	172	4970	2.9891740176423416	0.9999999062903762	0.1581557561108784	47.44687154487758
GOTERM_BP_ALL	GO:0080090~regulation of primary metabolic process	18	31.03448275862069	0.04663986217135986	YOL148C, YER021W, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YGR252W, YDR392W, YPL047W, YHR027C, YER133W, YBR081C, YIL075C, YPL254W, YGL066W, YKL022C, YCL010C	58	987	4970	1.5627292736610419	0.9999999232378254	0.15839789441673235	47.86199748236951
GOTERM_BP_ALL	GO:0010628~positive regulation of gene expression	6	10.344827586206897	0.047052099805400566	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	173	4970	2.9718955551126167	0.9999999338208784	0.15818658223668247	48.16857239898976
GOTERM_BP_ALL	GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	6	10.344827586206897	0.0563025067329385	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	182	4970	2.8249336870026527	0.999999997668417	0.18025927988284995	54.62386896788354
GOTERM_BP_ALL	GO:0051173~positive regulation of nitrogen compound metabolic process	6	10.344827586206897	0.0563025067329385	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	182	4970	2.8249336870026527	0.999999997668417	0.18025927988284995	54.62386896788354
GOTERM_BP_ALL	GO:0048518~positive regulation of biological process	7	12.068965517241379	0.06494813082201625	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C, YHR166C	58	250	4970	2.3993103448275863	0.9999999999007693	0.20391967340998018	59.97565829556739
GOTERM_BP_ALL	GO:0010557~positive regulation of macromolecule biosynthetic process	6	10.344827586206897	0.07017690579564496	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	194	4970	2.650195520796303	0.9999999999855018	0.21704219093013122	62.92201271426017
GOTERM_BP_ALL	GO:0009891~positive regulation of biosynthetic process	6	10.344827586206897	0.0751915826418323	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	198	4970	2.5966562173458723	0.9999999999977314	0.22918685681424678	65.55771563638551
GOTERM_BP_ALL	GO:0031328~positive regulation of cellular biosynthetic process	6	10.344827586206897	0.0751915826418323	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	198	4970	2.5966562173458723	0.9999999999977314	0.22918685681424678	65.55771563638551
GOTERM_BP_ALL	GO:0060255~regulation of macromolecule metabolic process	17	29.310344827586203	0.07608965681232864	YOL148C, YER021W, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YGR252W, YDR392W, YPL047W, YHR027C, YBR081C, YIL075C, YPL254W, YGL066W, YKL022C, YCL010C	58	972	4970	1.4986873847027102	0.9999999999983743	0.2297272529335892	66.01099651868732
GOTERM_BP_ALL	GO:0010604~positive regulation of macromolecule metabolic process	6	10.344827586206897	0.0942534193966753	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	212	4970	2.4251789199739755	0.9999999999999982	0.27409434289036816	74.07277620690749
GOTERM_BP_ALL	GO:0031325~positive regulation of cellular metabolic process	6	10.344827586206897	0.10012292933142158	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	216	4970	2.3802681992337162	0.9999999999999998	0.28693474044036926	76.27231525404925
GOTERM_BP_ALL	GO:0009893~positive regulation of metabolic process	6	10.344827586206897	0.10161908445294865	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	217	4970	2.3692992213570636	0.9999999999999999	0.28846863142986057	76.804631847222
GOTERM_BP_ALL	GO:0019219~regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	13	22.413793103448278	0.10936966398113465	YOL148C, YLR055C, YDR448W, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YBR081C, YPL254W, YGL066W, YKL022C, YCL010C	58	716	4970	1.5558177615103064	1.0	0.30313667592882254	79.389447031189
GOTERM_BP_ALL	GO:0051171~regulation of nitrogen compound metabolic process	13	22.413793103448278	0.11023427222578568	YOL148C, YLR055C, YDR448W, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YBR081C, YPL254W, YGL066W, YKL022C, YCL010C	58	717	4970	1.553647862261338	1.0	0.3007109142322215	79.66060814171601
GOTERM_MF_ALL	GO:0030528~transcription regulator activity	8	13.793103448275861	0.12186492227295688	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C, YBR081C, YPL254W	58	364	4955	1.8776051534672222	0.9999905167328013	0.49356123571937893	75.60273816288608
GOTERM_BP_ALL	GO:0045449~regulation of transcription	12	20.689655172413794	0.12400130590190549	YDR448W, YOL148C, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YLR055C, YBR081C, YPL254W, YGL066W, YCL010C	58	657	4970	1.565107857030389	1.0	0.33092454141785266	83.55650880348342
GOTERM_BP_ALL	GO:0048522~positive regulation of cellular process	6	10.344827586206897	0.13559572987486954	YDR448W, YOL148C, YDR176W, YDR392W, YGR252W, YLR055C	58	238	4970	2.160243407707911	1.0	0.3549467080179196	86.28833285893714
